Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,city mpg,Popularity,MSRP,Car_Type,Value_Score
Mercedes-Benz,1993,regular unleaded,194.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,17.0,617,2247,Normal,0.009812273229215965
Mercedes-Benz,1993,regular unleaded,228.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,14.0,617,2540,Normal,0.00816916206987129
Mitsubishi,1997,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,17.0,436,3941,Normal,0.006905000556854884
Mitsubishi,1997,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,17.0,436,3295,Normal,0.009096093527231251
Mitsubishi,1997,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,16.0,436,6008,Normal,0.007335770727680151
Mitsubishi,1998,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,16.0,436,6710,Normal,0.00906565287322708
Mitsubishi,1998,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,17.0,436,3701,Normal,0.007641114123736751
Mitsubishi,1998,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,17.0,436,4671,Normal,0.008347552172201076
Mitsubishi,1999,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,17.0,436,5306,Normal,0.008961932855738165
Mitsubishi,1999,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,16.0,436,7600,Normal,0.006859924762115512
Mitsubishi,1999,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,17.0,436,4090,Normal,0.009640421574705517
Chrysler,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,37570,Normal,0.008210833002251358
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,31695,Normal,0.007550846425526733
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,38070,Normal,0.008839013577168191
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,44895,Normal,0.007285078472710237
Chrysler,2015,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,35070,Normal,0.008066398651277396
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,42395,Normal,0.008821443766841583
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,34195,Normal,0.008240476807463074
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,40570,Normal,0.008918296892980437
Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,38095,Normal,0.007536161419715571
Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,35595,Normal,0.0068478020764303075
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,45190,Normal,0.00822342901474011
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,32260,Normal,0.008049695871618998
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,37755,Normal,0.008819463643903788
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,41055,Normal,0.008330058939096267
Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,36090,Normal,0.009616573902288188
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,42690,Normal,0.007271451952303016
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,38555,Normal,0.008897818599311137
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,35255,Normal,0.008941836019621584
Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,38590,Normal,0.008295649462030251
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,34760,Normal,0.009320252277505256
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,41135,Normal,0.008386198359894785
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,45270,Normal,0.009208931971611564
Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,38670,Normal,0.009114271029638512
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,38635,Normal,0.008309060248351985
Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,36170,Normal,0.08359676852827538
Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,38175,Normal,0.09565916398713827
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,32340,Normal,0.11777860603801714
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,42770,Normal,0.09322365844104974
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,18.0,1013,34840,Normal,0.10364053788127255
Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,1013,35675,Normal,0.08615717375630857
Chrysler,2002,premium unleaded (required),250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,16.0,1013,32065,Normal,0.08845299777942264
Chrysler,2002,premium unleaded (required),250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,16.0,1013,28540,Normal,0.07707191228635923
Chrysler,2003,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,16.0,1013,32315,Normal,0.09002849002849003
Chrysler,2003,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,16.0,1013,28885,Normal,0.07692307692307693
Chrysler,2004,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,16.0,1013,29185,Normal,0.06594922737306844
Chrysler,2004,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,16.0,1013,32615,Normal,0.0750392464678179
Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,2009,2847,Normal,0.0535
Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,2009,2488,Normal,0.0535
Nissan,1994,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr Hatchback,16.0,2009,2683,Normal,0.053
Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,2009,2553,Normal,0.0535
Nissan,1995,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,2009,3049,Normal,0.07136194029850747
Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,2009,2774,Normal,0.07292659675881792
Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,2009,2702,Normal,0.07024793388429752
Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,3101,Normal,0.06620510601471224
Nissan,1996,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,2009,3510,Normal,0.008837209302325582
Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,2009,3107,Normal,0.00783030303030303
Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,3624,Normal,0.010555555555555556
Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,2009,3185,Normal,0.008706199460916442
Mazda,1992,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25.0,586,2000,Normal,0.011612903225806452
Mazda,1993,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25.0,586,2000,Normal,0.008024844720496895
Mazda,1993,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24.0,586,2000,Normal,0.00908579465541491
Mazda,1994,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25.0,586,2000,Normal,0.008975069252077562
Mercedes-Benz,1990,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,617,2144,Normal,0.009728915662650602
Mercedes-Benz,1990,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,617,2098,Normal,0.008522427440633246
Mercedes-Benz,1991,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,617,2178,Normal,0.010945945945945945
Mercedes-Benz,1991,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19.0,617,2311,Normal,0.00851063829787234
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,36550,Normal,0.008303341902313625
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,41250,Normal,0.009544917257683215
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,17.0,2009,30600,Normal,0.008361377168004142
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,17.0,2009,37100,Normal,0.00815039111784002
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,27900,Normal,0.008558558558558558
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,32700,Normal,0.0076941400666984275
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,40250,Normal,0.00890297684674752
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,35550,Normal,0.008818726183995646
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,36100,Normal,0.007881893606637384
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,17.0,2009,33200,Normal,0.008376421923474663
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,37900,Normal,0.011364433532094003
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,29600,Normal,0.010724925521350546
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,38070,Normal,0.010349247036206344
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,38900,Normal,0.009718056388722255
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,17.0,2009,33840,Normal,0.008664163090128756
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,38630,Normal,0.007770026461390426
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,39630,Normal,0.00876050989964741
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,17.0,2009,37740,Normal,0.0075875029363401455
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,41980,Normal,0.008529178769474519
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,36280,Normal,0.008235594084650688
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,36740,Normal,0.008030830432620586
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,40980,Normal,0.0025492914835011098
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,38680,Normal,0.0029157628986950183
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,28510,Normal,0.0027207453515070276
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,30210,Normal,0.0024000608795930432
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,17.0,2009,31210,Normal,0.002470087838733387
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,33340,Normal,0.002660782659484717
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,37280,Normal,0.002849993048797442
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,41570,Normal,0.0023257528915915523
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,36870,Normal,0.0025987690708449804
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,42570,Normal,0.002324661721639127
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,37870,Normal,0.002782830613851709
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,39220,Normal,0.002413184226015303
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,17.0,2009,40220,Normal,0.002272626491064698
Ferrari,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,10.0,2774,160829,Luxury,0.007886300491558026
Ferrari,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,2774,140615,Luxury,0.007255717255717256
Ferrari,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,2774,150694,Luxury,0.011670556852284094
Ferrari,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,10.0,2774,170829,Luxury,0.008369201339072214
Ferrari,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,10.0,2774,165986,Luxury,0.0112176414189837
Ferrari,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,2774,154090,Luxury,0.010065959277315744
Ferrari,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,2774,143860,Luxury,0.010425975573428656
Ferrari,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,10.0,2774,176287,Luxury,0.00751556796220743
Ferrari,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,2774,157767,Luxury,0.009217803529101922
Ferrari,2004,premium unleaded (required),425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,2774,187124,Luxury,0.009441596978688967
Ferrari,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,2774,147332,Luxury,0.00708502024291498
Ferrari,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,10.0,2774,169900,Luxury,0.007709299757013475
Ferrari,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,10.0,2774,180408,Luxury,0.008938120702826586
Nissan,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,46790,Normal,0.008089690041767421
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,48100,Normal,0.008763991426530126
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,29990,Normal,0.009147771696637998
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,41820,Normal,0.008523908523908524
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,31290,Normal,0.008369201339072214
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,34870,Normal,0.007255717255717256
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,33570,Normal,0.008523908523908524
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,46570,Normal,0.008938120702826586
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,37970,Normal,0.010065959277315744
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,37070,Normal,0.008763991426530126
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,49400,Normal,0.009147771696637998
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,45270,Normal,0.007709299757013475
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,39270,Normal,0.008089690041767421
Nissan,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,45490,Normal,0.011670556852284094
Nissan,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,41990,Normal,0.00751556796220743
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,38370,Normal,0.007886300491558026
Nissan,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,43290,Normal,0.00708502024291498
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,41820,Normal,0.009441596978688967
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,48100,Normal,0.0112176414189837
Nissan,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,43290,Normal,0.009217803529101922
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,39270,Normal,0.010425975573428656
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,34870,Normal,0.009217803529101922
Nissan,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,41990,Normal,0.009147771696637998
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,38370,Normal,0.010065959277315744
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,45270,Normal,0.011670556852284094
Nissan,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,45490,Normal,0.008089690041767421
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,29990,Normal,0.008763991426530126
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,46570,Normal,0.007709299757013475
Nissan,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,46790,Normal,0.010425975573428656
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,49400,Normal,0.007255717255717256
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,37070,Normal,0.008938120702826586
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,31290,Normal,0.00751556796220743
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,37970,Normal,0.00708502024291498
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,33570,Normal,0.009441596978688967
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,37970,Normal,0.008369201339072214
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,38370,Normal,0.007886300491558026
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,34870,Normal,0.008523908523908524
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,29990,Normal,0.0112176414189837
Nissan,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,45490,Normal,0.008344979037732082
Nissan,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,41990,Normal,0.008124161716803985
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,45270,Normal,0.007774742592981719
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,33570,Normal,0.009390150548609338
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,2009,48100,Normal,0.0099756031444836
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,39270,Normal,0.008764940239043825
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,46570,Normal,0.008308722189407364
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,49400,Normal,0.008515766218116087
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,18.0,2009,37070,Normal,0.008220786846741044
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,18.0,2009,41820,Normal,0.007614735542292653
Nissan,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,19.0,2009,46790,Normal,0.009489612721210567
